42	1	5206
42	1	3273
42	1	395
42	1	2551
42	1	340
42	1	791
42	1	3077
42	1	7743
42	1	6226
42	1	3913
42	1	5021
42	1	6880
42	1	7341
42	1	1435
42	2	697
43	1	3913
43	2	644
44	0	6550
44	1	2926
44	1	1524
44	1	4553
44	1	3637
44	1	7720
44	1	4445
44	1	3753
44	1	5206
44	1	3273
44	1	395
44	1	2551
44	1	3077
44	1	7289
44	1	7743
44	1	6226
44	1	3913
44	1	5021
44	1	6880
44	1	7341
44	1	1435
44	2	2045
45	0	6550
45	1	6880
45	2	7941
46	1	7743
46	2	5842
47	1	6880
47	2	5735
48	0	6558
48	1	791
48	1	2926
48	1	2551
48	1	3913
48	1	3453
48	1	5206
48	1	5021
48	1	3077
48	1	1524
48	1	6880
48	1	4553
48	1	7743
48	1	3273
48	1	395
48	1	3637
48	1	4445
48	1	3753
48	1	1435
48	2	4521
49	1	6880
49	2	7215
50	0	1182
50	1	2926
50	1	1524
50	1	4553
50	1	7106
50	1	3637
50	1	7720
50	1	4445
50	1	3753
50	1	5206
50	1	3273
50	1	395
50	1	2551
50	1	3077
50	1	7289
50	1	7743
50	1	6226
50	1	3913
50	1	5021
50	1	6880
50	1	7341
50	1	1435
50	2	3799
51	1	6880
51	2	140
52	1	7743
52	2	1458
53	1	7743
53	2	7151
54	0	5538
54	1	791
54	1	2926
54	1	2551
54	1	3913
54	1	6226
54	1	5206
54	1	5021
54	1	3077
54	1	1524
54	1	6880
54	1	4553
54	1	7341
54	1	7743
54	1	3273
54	1	395
54	1	3637
54	1	4445
54	1	3753
54	1	1435
54	2	5890
55	0	6550
55	1	2926
55	1	1524
55	1	4553
55	1	7106
55	1	3637
55	1	7720
55	1	4445
55	1	3753
55	1	5206
55	1	3273
55	1	395
55	1	2551
55	1	791
55	1	7867
55	1	3077
55	1	7289
55	1	7743
55	1	6226
55	1	3913
55	1	5021
55	1	6880
55	1	7341
55	1	1435
55	2	3506
56	1	6880
56	2	2392
57	0	7005
57	1	2926
57	1	1524
57	1	4553
57	1	3637
57	1	7720
57	1	4445
57	1	3753
57	1	3453
57	1	5206
57	1	3273
57	1	395
57	1	2551
57	1	7867
57	1	3077
57	1	7289
57	1	7743
57	1	6226
57	1	3913
57	1	5021
57	1	6880
57	1	7341
57	1	1435
57	2	2694
58	0	6550
58	1	2926
58	1	3913
58	1	5206
58	1	5021
58	1	3077
58	1	1524
58	1	6880
58	1	4553
58	1	7341
58	1	7743
58	1	3273
58	1	395
58	1	4445
58	1	3753
58	1	1435
58	2	7186
59	0	3529
59	1	3913
59	1	6226
59	1	5021
59	1	3077
59	1	6880
59	1	4553
59	1	7743
59	1	3273
59	1	3637
59	1	4445
59	1	1435
59	2	108
60	0	3529
60	1	2926
60	1	1524
60	1	4553
60	1	3637
60	1	4445
60	1	3753
60	1	3453
60	1	5206
60	1	3273
60	1	395
60	1	2551
60	1	340
60	1	791
60	1	3077
60	1	7289
60	1	7743
60	1	6226
60	1	3913
60	1	5021
60	1	6880
60	1	7341
60	1	1435
60	2	1664
61	0	2357
61	1	791
61	1	2926
61	1	3913
61	1	5021
61	1	3077
61	1	1524
61	1	6880
61	1	4553
61	1	7743
61	1	3273
61	1	3637
61	1	4445
61	1	3753
61	1	1435
61	2	7430
62	0	2357
62	1	6880
62	2	3765
63	0	6550
63	1	4445
63	2	3081
64	0	6550
64	1	2926
64	1	3913
64	1	5021
64	1	3077
64	1	1524
64	1	6880
64	1	4553
64	1	7341
64	1	7743
64	1	3273
64	1	3637
64	1	4445
64	1	1435
64	2	7095
65	1	1524
65	2	7917
66	1	6880
66	2	570
67	0	3511
67	1	2926
67	1	1524
67	1	4553
67	1	7106
67	1	3637
67	1	4445
67	1	3753
67	1	3453
67	1	3273
67	1	395
67	1	2551
67	1	791
67	1	3077
67	1	7289
67	1	7743
67	1	6226
67	1	3913
67	1	5021
67	1	6880
67	1	7341
67	1	1435
67	2	4090
68	0	3511
68	1	791
68	1	2926
68	1	2551
68	1	3913
68	1	5021
68	1	3077
68	1	6880
68	1	4553
68	1	7341
68	1	7743
68	1	3273
68	1	395
68	1	3637
68	1	4445
68	1	3753
68	1	6226
68	2	6146
69	0	3511
69	1	791
69	1	2926
69	1	3077
69	1	4553
69	2	3008
70	0	3973
70	1	2926
70	1	1524
70	1	4553
70	1	7106
70	1	3637
70	1	7720
70	1	4445
70	1	3753
70	1	3453
70	1	5206
70	1	3273
70	1	395
70	1	2551
70	1	791
70	1	3077
70	1	7289
70	1	7743
70	1	6226
70	1	3913
70	1	5021
70	1	6880
70	1	7341
70	1	1435
70	2	3619
71	1	2926
71	1	7720
71	1	3913
71	1	5021
71	1	3077
71	1	1524
71	1	6880
71	1	4553
71	1	7341
71	1	7743
71	1	3273
71	1	395
71	1	3637
71	1	7106
71	1	4445
71	1	2551
71	1	1435
71	2	3978
72	1	3637
72	2	7052
73	1	3913
73	2	2403
74	0	6238
74	1	791
74	1	7867
74	1	2926
74	1	3913
74	1	6226
74	1	5206
74	1	5021
74	1	3077
74	1	6880
74	1	4553
74	1	7341
74	1	7743
74	1	3273
74	1	395
74	1	3637
74	1	4445
74	1	3753
74	1	1435
74	2	3025
75	1	6880
75	2	577
76	0	2296
76	1	791
76	1	2926
76	1	5021
76	1	3077
76	1	6880
76	1	4553
76	1	7341
76	1	7743
76	1	395
76	1	3637
76	1	4445
76	1	2551
76	2	6440
77	1	6880
77	2	3982
78	1	4553
78	2	93
79	1	4553
79	2	7818
80	1	4553
80	2	5945
81	1	4553
81	2	4058
82	1	3273
82	2	7691
83	1	6880
83	2	5300
84	0	5647
84	1	3913
84	1	5021
84	1	3077
84	1	6880
84	1	3273
84	1	3637
84	1	4445
84	2	4807
85	0	2287
85	1	3913
85	1	5206
85	1	5021
85	1	3077
85	1	6880
85	1	4553
85	1	7743
85	1	3273
85	1	395
85	1	3637
85	1	7720
85	1	4445
85	1	2551
85	2	1631
86	1	340
86	2	4904
87	0	3973
87	1	2926
87	1	1524
87	1	4553
87	1	7106
87	1	3637
87	1	7720
87	1	4445
87	1	3753
87	1	3273
87	1	395
87	1	2551
87	1	3077
87	1	7289
87	1	7743
87	1	6226
87	1	3913
87	1	5021
87	1	6880
87	1	7341
87	1	1435
87	2	5249
88	0	3973
88	1	2926
88	1	3913
88	1	5021
88	1	3077
88	1	6880
88	1	4553
88	1	7743
88	1	3273
88	1	3637
88	1	3753
88	2	3625
89	1	3637
89	2	1492
90	0	6163
90	1	791
90	1	7867
90	1	2926
90	1	2551
90	1	3913
90	1	5206
90	1	5021
90	1	3077
90	1	6880
90	1	4553
90	1	7289
90	1	7743
90	1	3273
90	1	395
90	1	3637
90	1	7341
90	1	4445
90	1	3753
90	1	1435
90	2	4666
91	1	395
91	2	603
92	0	3066
92	1	3077
92	1	6880
92	1	3273
92	1	3637
92	2	6728
93	1	4553
93	2	3700
94	1	4553
94	2	6503
95	1	2926
95	2	7857
96	0	3119
96	1	2926
96	1	3913
96	1	5021
96	1	3077
96	1	6880
96	1	4553
96	1	7743
96	1	3273
96	1	395
96	2	1098
97	1	6880
97	2	3123
98	0	2511
98	1	4445
98	2	487
99	0	3511
99	1	2926
99	1	3913
99	1	5021
99	1	3077
99	1	6880
99	1	4553
99	1	7743
99	1	3273
99	1	395
99	1	3637
99	1	4445
99	2	1272
100	1	6880
100	2	7109
101	1	3077
101	2	5891
102	1	4553
102	2	7772
103	0	2357
103	1	2926
103	1	1524
103	1	4553
103	1	3637
103	1	4445
103	1	3753
103	1	3273
103	1	395
103	1	2551
103	1	791
103	1	2922
103	1	3077
103	1	7289
103	1	7743
103	1	6226
103	1	3913
103	1	5021
103	1	6880
103	1	7341
103	1	1435
103	2	7842
104	0	2511
104	1	791
104	1	2926
104	1	3913
104	1	6226
104	1	5206
104	1	5021
104	1	3077
104	1	1524
104	1	6880
104	1	4553
104	1	7743
104	1	3273
104	1	395
104	1	3637
104	1	4445
104	1	2551
104	1	1435
104	2	5672
105	0	5785
105	1	3913
105	1	5021
105	1	3077
105	1	1524
105	1	6880
105	1	4553
105	1	7743
105	1	3273
105	1	395
105	1	3637
105	1	4445
105	1	3753
105	1	1435
105	2	1377
106	1	7743
106	2	1756
107	0	5785
107	1	340
107	1	2926
107	1	3913
107	1	5021
107	1	3077
107	1	1524
107	1	6880
107	1	4553
107	1	7289
107	1	7743
107	1	3273
107	1	395
107	1	3637
107	1	4445
107	1	3753
107	1	1435
107	2	4194
108	0	5785
108	1	5021
108	1	3077
108	1	6880
108	1	4553
108	1	3273
108	1	395
108	1	3637
108	1	4445
108	2	3967
109	0	2431
109	1	340
109	1	2926
109	1	3913
109	1	5021
109	1	3077
109	1	1524
109	1	6880
109	1	4553
109	1	3273
109	1	395
109	1	3637
109	2	1518
110	0	2290
110	1	6880
110	2	738
111	0	7113
111	1	791
111	1	3913
111	1	5021
111	1	3077
111	1	6880
111	1	4553
111	1	7743
111	1	3273
111	1	395
111	1	3637
111	1	4445
111	1	6226
111	2	209
112	0	7261
112	1	791
112	1	2926
112	1	3913
112	1	6226
112	1	5206
112	1	5021
112	1	3077
112	1	6880
112	1	4553
112	1	7743
112	1	3273
112	1	395
112	1	3637
112	1	4445
112	1	2551
112	1	1435
112	2	1341
113	1	7720
113	2	1207
114	0	4349
114	1	5021
114	1	3077
114	1	6880
114	1	4553
114	1	3273
114	1	1435
114	2	1343
115	1	5021
115	2	2136
116	0	6545
116	1	3913
116	1	5021
116	1	3077
116	1	6880
116	1	4553
116	1	7743
116	1	3273
116	1	395
116	1	3637
116	2	3055
117	1	1435
117	2	4046
118	1	3077
118	2	4271
119	1	1435
119	2	4712
120	0	2357
120	1	6226
120	1	5021
120	1	3077
120	1	1524
120	1	6880
120	1	4553
120	1	7743
120	1	3273
120	1	3637
120	1	4445
120	1	3753
120	1	1435
120	2	5680
121	1	5021
121	2	3881
122	1	7289
122	2	3023
123	0	266
123	2	6673
124	0	266
124	1	2926
124	1	2551
124	1	5021
124	1	6880
124	1	4553
124	1	7341
124	1	395
124	1	3637
124	1	3753
124	2	3889
125	0	6238
125	1	340
125	1	791
125	1	2926
125	1	2551
125	1	3913
125	1	6226
125	1	5206
125	1	5021
125	1	3077
125	1	1524
125	1	6880
125	1	4553
125	1	7743
125	1	3273
125	1	395
125	1	3637
125	1	4445
125	1	3753
125	1	1435
125	2	1035
126	0	2560
126	1	340
126	2	7075
127	0	6497
127	1	791
127	1	2926
127	1	3453
127	1	5021
127	1	3077
127	1	1524
127	1	6880
127	1	4553
127	1	7743
127	1	3637
127	1	4445
127	2	3340
128	0	4326
128	1	6880
128	2	6710
129	1	6880
129	2	1976
130	0	7504
130	1	2926
130	1	3913
130	1	3453
130	1	5021
130	1	3077
130	1	6880
130	1	4553
130	1	7743
130	1	3273
130	1	395
130	1	3637
130	1	4445
130	1	3753
130	1	1435
130	2	5646
131	1	2926
131	1	3913
131	1	6880
131	1	4553
131	1	3273
131	1	4445
131	1	2551
131	2	7741
132	1	6880
132	2	7453
133	1	6880
133	2	1491
134	0	2357
134	1	6880
134	2	4007
135	1	395
135	2	3930
136	1	6880
136	2	7682
137	1	3077
137	2	5472
138	1	791
138	1	2926
138	1	3913
138	1	5021
138	1	1524
138	1	6880
138	1	4553
138	1	7341
138	1	7743
138	1	3273
138	1	395
138	1	7106
138	1	2551
138	2	708
139	1	340
139	2	5386
140	1	340
140	2	3427
141	1	6880
141	2	5240
142	0	7347
142	1	2926
142	1	2551
142	1	3913
142	1	6226
142	1	5206
142	1	5021
142	1	3077
142	1	6880
142	1	4553
142	1	7341
142	1	7743
142	1	3273
142	1	395
142	1	3637
142	1	4445
142	1	3753
142	1	1435
142	2	6329
143	1	5021
143	2	1468
144	0	3119
144	1	2551
144	1	3913
144	1	5021
144	1	3077
144	1	6880
144	1	4553
144	1	7743
144	1	3273
144	1	395
144	1	3637
144	1	3753
144	2	5465
145	1	340
145	2	1965
146	0	113
146	1	2926
146	1	2551
146	1	3913
146	1	5206
146	1	5021
146	1	3077
146	1	6880
146	1	4553
146	1	7743
146	1	3273
146	1	395
146	1	3637
146	1	4445
146	1	3753
146	2	1979
147	1	340
147	2	4
148	0	5825
148	1	340
148	2	544
149	1	4553
149	2	6192
150	0	633
150	1	340
150	2	1399
151	0	2357
151	1	2926
151	1	3913
151	1	6226
151	1	5021
151	1	3077
151	1	1524
151	1	6880
151	1	4553
151	1	7743
151	1	3273
151	1	395
151	1	3637
151	1	7720
151	1	4445
151	1	3753
151	1	1435
151	2	7519
152	1	2922
152	2	5091
153	1	2922
153	2	6771
154	0	7347
154	1	6880
154	1	4553
154	1	7289
154	1	3273
154	1	395
154	1	3637
154	1	3753
154	2	4218
155	1	791
155	2	4571
156	0	5934
156	1	2926
156	1	3913
156	1	5206
156	1	3077
156	1	6880
156	1	4553
156	1	7743
156	1	3273
156	1	4445
156	1	6226
156	2	2075
157	0	5934
157	1	3077
157	1	6880
157	1	3637
157	1	4445
157	2	7268
158	1	3753
158	2	1465
159	0	7005
159	1	7743
159	2	4937
160	1	5021
160	2	5513
161	1	7743
161	2	4524
162	1	5021
162	2	2195
163	0	3873
163	1	2926
163	1	3913
163	1	5206
163	1	5021
163	1	3077
163	1	6880
163	1	4553
163	1	7743
163	1	3273
163	1	395
163	1	3637
163	1	4445
163	1	1435
163	2	3857
164	1	7743
164	2	1204
165	0	5538
165	1	2926
165	1	3913
165	1	5021
165	1	3077
165	1	1524
165	1	6880
165	1	4553
165	1	7341
165	1	7743
165	1	3273
165	1	395
165	1	3637
165	1	4445
165	1	3753
165	1	1435
165	2	2878
166	0	3873
166	1	2926
166	1	3913
166	1	5206
166	1	5021
166	1	3077
166	1	6880
166	1	4553
166	1	7743
166	1	3273
166	1	395
166	1	3637
166	1	4445
166	2	4657
167	0	1774
167	1	791
167	1	2926
167	1	3913
167	1	5021
167	1	3077
167	1	1524
167	1	6880
167	1	4553
167	1	7341
167	1	7743
167	1	3273
167	1	395
167	1	3637
167	1	7106
167	1	4445
167	1	2551
167	1	1435
167	2	1071
168	1	6880
168	1	4553
168	1	395
168	1	3637
168	1	4445
168	2	5702
169	1	6880
169	1	4553
169	1	3273
169	1	3637
169	1	4445
169	1	1435
169	2	6517
170	1	3273
170	2	317
171	0	266
171	1	6880
171	1	3077
171	1	2926
171	2	408
172	1	3077
172	2	2883
173	0	2357
173	1	5021
173	2	4442
174	0	1182
174	1	3077
174	1	6880
174	1	4553
174	1	7743
174	1	3273
174	2	7389
175	0	1182
175	1	3913
175	1	5021
175	1	3077
175	1	6880
175	1	4553
175	1	7743
175	1	3273
175	1	3637
175	1	4445
175	1	1435
175	2	6026
176	2	1373
177	1	2926
177	1	2551
177	1	3913
177	1	3453
177	1	5206
177	1	5021
177	1	3077
177	1	6880
177	1	4553
177	1	7341
177	1	7743
177	1	3273
177	1	395
177	1	3637
177	1	3753
177	1	1435
177	2	7003
178	0	5213
178	1	2926
178	1	3077
178	1	3273
178	1	3637
178	2	1531
179	1	4445
179	2	534
180	0	4036
180	1	2551
180	1	3913
180	1	5206
180	1	5021
180	1	3077
180	1	1524
180	1	6880
180	1	4553
180	1	7743
180	1	3273
180	1	395
180	1	3637
180	1	4445
180	1	3753
180	1	1435
180	2	2244
181	0	927
181	1	791
181	1	2926
181	1	3913
181	1	5021
181	1	3077
181	1	1524
181	1	6880
181	1	4553
181	1	7341
181	1	7743
181	1	3273
181	1	395
181	1	3637
181	1	4445
181	1	3753
181	1	1435
181	2	2746
182	0	3934
182	1	791
182	1	2926
182	1	2551
182	1	3913
182	1	6226
182	1	5206
182	1	5021
182	1	3077
182	1	1524
182	1	6880
182	1	4553
182	1	7341
182	1	7743
182	1	3273
182	1	395
182	1	3637
182	1	4445
182	1	3753
182	1	1435
182	2	4717
183	1	2922
183	2	3090
184	0	5840
184	1	2926
184	1	2551
184	1	3913
184	1	6226
184	1	5206
184	1	5021
184	1	3077
184	1	1524
184	1	6880
184	1	4553
184	1	7341
184	1	7743
184	1	3273
184	1	395
184	1	3637
184	1	4445
184	1	3753
184	1	1435
184	2	335
185	0	2134
185	1	3913
185	1	5021
185	1	3077
185	1	6880
185	1	7743
185	1	395
185	1	3637
185	1	4445
185	1	6226
185	2	3728
186	0	1182
186	1	2926
186	1	3913
186	1	5206
186	1	5021
186	1	3077
186	1	1524
186	1	6880
186	1	4553
186	1	7743
186	1	3273
186	1	395
186	1	3637
186	1	4445
186	1	3753
186	1	1435
186	2	6282
187	0	7814
187	1	791
187	1	2926
187	1	2551
187	1	3913
187	1	5206
187	1	5021
187	1	3077
187	1	1524
187	1	6880
187	1	4553
187	1	7743
187	1	3273
187	1	395
187	1	3637
187	1	7720
187	1	4445
187	1	3753
187	1	1435
187	2	6392
188	1	5021
188	2	4123
189	1	5021
189	2	3606
190	0	927
190	1	791
190	1	3913
190	1	3077
190	1	6880
190	1	7743
190	1	3273
190	2	1292
191	1	3913
191	2	7363
192	1	3753
192	2	2976
193	1	5206
193	2	6437
194	0	2357
194	1	6880
194	2	7409
195	1	6880
195	2	4929
196	0	113
196	1	3913
196	1	5021
196	1	6880
196	1	4553
196	2	949
197	0	1182
197	1	4445
197	2	230
198	0	661
198	1	2926
198	1	3913
198	1	6226
198	1	5206
198	1	5021
198	1	3077
198	1	1524
198	1	6880
198	1	4553
198	1	7743
198	1	3273
198	1	395
198	1	3637
198	1	4445
198	1	2551
198	1	1435
198	2	7490
199	0	3119
199	1	791
199	1	3913
199	1	5021
199	1	6880
199	1	4553
199	1	3273
199	1	3637
199	2	5978
200	0	2287
200	1	3913
200	1	5021
200	1	3077
200	1	6880
200	1	4553
200	1	7743
200	1	3273
200	1	395
200	1	3637
200	1	4445
200	1	1435
200	2	4834
201	1	2551
201	2	285
202	1	3753
202	2	4841
203	0	5213
203	1	2926
203	1	1524
203	1	4553
203	1	7106
203	1	3637
203	1	4445
203	1	3753
203	1	5206
203	1	3273
203	1	395
203	1	2551
203	1	3077
203	1	7289
203	1	7743
203	1	6226
203	1	3913
203	1	5021
203	1	6880
203	1	7341
203	1	1435
203	2	2231
204	1	1524
204	2	1771
205	1	4553
205	2	6268
206	0	5213
206	1	2926
206	1	2551
206	1	3913
206	1	6226
206	1	5206
206	1	5021
206	1	3077
206	1	1524
206	1	6880
206	1	4553
206	1	7341
206	1	7743
206	1	3273
206	1	395
206	1	3637
206	1	4445
206	1	3753
206	1	1435
206	2	223
207	0	5213
207	1	6880
207	2	6560
208	1	2551
208	2	3228
209	0	7523
209	1	791
209	1	2926
209	1	2551
209	1	3913
209	1	6226
209	1	5021
209	1	3077
209	1	1524
209	1	6880
209	1	4553
209	1	7743
209	1	3273
209	1	395
209	1	3637
209	1	4445
209	1	3753
209	1	1435
209	2	3044
210	0	7523
210	1	791
210	1	7341
210	1	395
210	1	3273
210	1	7106
210	1	1435
210	2	3348
211	1	4445
211	2	1637
212	0	7107
212	1	2926
212	1	2551
212	1	3913
212	1	5206
212	1	5021
212	1	3077
212	1	1524
212	1	6880
212	1	4553
212	1	7341
212	1	7743
212	1	3273
212	1	395
212	1	3637
212	1	4445
212	1	3753
212	2	5459
213	0	2560
213	1	2551
213	1	3913
213	1	6226
213	1	5206
213	1	5021
213	1	3077
213	1	6880
213	1	4553
213	1	7743
213	1	3273
213	1	395
213	1	4445
213	1	3753
213	1	1435
213	2	7101
214	0	3124
214	1	791
214	1	2926
214	1	3913
214	1	6226
214	1	5206
214	1	5021
214	1	3077
214	1	1524
214	1	6880
214	1	4553
214	1	7341
214	1	7743
214	1	3273
214	1	395
214	1	3637
214	1	7106
214	1	4445
214	1	3753
214	1	1435
214	2	1427
215	0	1423
215	1	3913
215	1	5021
215	1	3077
215	1	1524
215	1	6880
215	1	4553
215	1	7743
215	1	3273
215	1	395
215	1	3637
215	1	1435
215	2	2580
216	0	1182
216	1	2926
216	1	5021
216	1	3077
216	1	1524
216	1	6880
216	1	4553
216	1	7341
216	1	7743
216	1	3273
216	1	3637
216	1	4445
216	1	1435
216	2	907
217	0	3124
217	1	2926
217	1	3913
217	1	5206
217	1	5021
217	1	3077
217	1	1524
217	1	6880
217	1	4553
217	1	7289
217	1	7743
217	1	3273
217	1	7341
217	1	3637
217	1	4445
217	1	1435
217	2	1405
218	1	7743
218	2	3631
219	2	4024
220	2	4325
221	1	2926
221	1	5021
221	1	1524
221	1	6880
221	1	4553
221	1	7341
221	1	7743
221	1	3273
221	1	395
221	1	3637
221	2	5972
222	1	3273
222	2	3056
223	0	2357
223	1	7867
223	1	2926
223	1	3913
223	1	5021
223	1	3077
223	1	1524
223	1	6880
223	1	4553
223	1	7743
223	1	3273
223	1	395
223	1	3637
223	1	4445
223	1	3753
223	1	1435
223	2	1666
224	1	3077
224	2	7790
225	1	7341
225	2	6641
226	1	3077
226	2	3926
227	0	2357
227	1	3077
227	1	1524
227	1	6880
227	1	4553
227	1	7743
227	1	3637
227	1	4445
227	1	1435
227	2	4654
228	0	2357
228	1	2926
228	1	3913
228	1	5021
228	1	3077
228	1	6880
228	1	4553
228	1	7743
228	1	3273
228	1	395
228	1	3637
228	1	4445
228	1	1435
228	2	1390
229	1	1524
229	2	1325
230	1	1524
230	2	1359
231	1	3077
231	2	1696
232	1	4553
232	2	1594
233	1	3077
233	2	6800
234	1	395
234	2	7388
235	0	1182
235	1	7867
235	1	2926
235	1	2551
235	1	3913
235	1	6226
235	1	5206
235	1	5021
235	1	3077
235	1	1524
235	1	6880
235	1	4553
235	1	7743
235	1	3273
235	1	395
235	1	3637
235	1	4445
235	1	3753
235	1	1435
235	2	5596
236	0	7005
236	1	2926
236	1	3913
236	1	5021
236	1	3077
236	1	6880
236	1	4553
236	1	7743
236	1	3273
236	1	395
236	1	3637
236	1	4445
236	1	1435
236	2	1306
237	1	4553
237	2	2446
238	1	4553
238	2	842
239	1	6880
239	2	3657
240	1	4553
240	2	2251
241	0	2357
241	1	3913
241	1	5206
241	1	5021
241	1	3077
241	1	6880
241	1	4553
241	1	7743
241	1	3273
241	1	395
241	1	3637
241	1	4445
241	1	1435
241	2	6035
242	0	2357
242	1	3913
242	1	5021
242	1	3077
242	1	6880
242	1	4553
242	1	7743
242	1	3273
242	1	395
242	1	3637
242	1	4445
242	1	3753
242	1	1435
242	2	4607
243	0	2357
243	1	3913
243	1	5206
243	1	5021
243	1	3077
243	1	6880
243	1	4553
243	1	7743
243	1	3273
243	1	395
243	1	3637
243	1	4445
243	1	3753
243	1	1435
243	2	559
244	0	2105
